att0	att1	att2	att3	att4	att5	att6	att7	att8	att9	att10	att11	att12	att13	att14	att15	att16	att17	att18	att19	att20	att21	att22	att23	att24	att25	att26	att27	att28	att29	att30	att31	att32	att33	att34	att35	att36	att37	att38	att39	att40	att41	att42	att43	att44	att45	att46	att47	att48	att49	Class
"s25"	"s33"	"s1"	"s8"	"s11"	"s41"	"s1"	"s9"	"s30"	"s5"	"s48"	"s6"	"s46"	"s42"	"s13"	"s17"	"s17"	"s1"	"s7"	"s47"	"s23"	"s26"	"s32"	"s46"	"s31"	"s11"	"s29"	"s35"	"s8"	"s42"	"s16"	"s22"	"s42"	"s9"	"s49"	"s4"	"s17"	"s6"	"s8"	"s39"	"s21"	"s22"	"s20"	"s19"	"s10"	"s25"	"s24"	"s42"	"s18"	"s19"	true
"s45"	"s39"	"s4"	"s14"	"s16"	"s35"	"s7"	"s24"	"s44"	"s38"	"s6"	"s17"	"s12"	"s4"	"s13"	"s15"	"s40"	"s7"	"s17"	"s15"	"s25"	"s0"	"s22"	"s42"	"s5"	"s23"	"s42"	"s22"	"s46"	"s6"	"s12"	"s10"	"s20"	"s17"	"s13"	"s29"	"s7"	"s6"	"s18"	"s20"	"s6"	"s32"	"s31"	"s31"	"s39"	"s43"	"s9"	"s26"	"s39"	"s16"	true
"s36"	"s26"	"s39"	"s0"	"s17"	"s39"	"s8"	"s10"	"s30"	"s5"	"s23"	"s43"	"s5"	"s28"	"s12"	"s1"	"s16"	"s2"	"s48"	"s15"	"s30"	"s28"	"s22"	"s2"	"s15"	"s16"	"s22"	"s42"	"s9"	"s0"	"s29"	"s43"	"s23"	"s7"	"s19"	"s10"	"s26"	"s30"	"s36"	"s1"	"s0"	"s35"	"s38"	"s7"	"s13"	"s40"	"s41"	"s27"	"s10"	"s18"	false
"s9"	"s39"	"s14"	"s7"	"s47"	"s5"	"s34"	"s8"	"s20"	"s41"	"s8"	"s12"	"s33"	"s19"	"s38"	"s30"	"s27"	"s28"	"s38"	"s48"	"s13"	"s34"	"s32"	"s24"	"s19"	"s26"	"s22"	"s15"	"s11"	"s32"	"s42"	"s8"	"s10"	"s42"	"s9"	"s0"	"s16"	"s44"	"s18"	"s45"	"s40"	"s42"	"s31"	"s37"	"s4"	"s39"	"s20"	"s21"	"s46"	"s37"	false
"s15"	"s0"	"s40"	"s19"	"s10"	"s27"	"s42"	"s37"	"s24"	"s21"	"s43"	"s20"	"s1"	"s1"	"s39"	"s13"	"s42"	"s41"	"s46"	"s28"	"s41"	"s20"	"s10"	"s6"	"s47"	"s21"	"s25"	"s16"	"s40"	"s9"	"s27"	"s10"	"s46"	"s38"	"s2"	"s17"	"s17"	"s2"	"s3"	"s42"	"s49"	"s42"	"s0"	"s17"	"s28"	"s45"	"s24"	"s8"	"s10"	"s14"	false
"s20"	"s34"	"s25"	"s11"	"s13"	"s34"	"s6"	"s41"	"s25"	"s36"	"s1"	"s19"	"s43"	"s23"	"s49"	"s29"	"s14"	"s13"	"s30"	"s36"	"s27"	"s14"	"s11"	"s39"	"s6"	"s21"	"s32"	"s1"	"s16"	"s2"	"s35"	"s26"	"s30"	"s40"	"s45"	"s49"	"s17"	"s40"	"s7"	"s9"	"s36"	"s41"	"s4"	"s6"	"s11"	"s31"	"s45"	"s14"	"s31"	"s49"	false
"s30"	"s34"	"s27"	"s49"	"s22"	"s39"	"s13"	"s26"	"s36"	"s5"	"s14"	"s1"	"s6"	"s49"	"s41"	"s8"	"s6"	"s45"	"s4"	"s22"	"s23"	"s46"	"s18"	"s47"	"s13"	"s16"	"s27"	"s27"	"s16"	"s34"	"s11"	"s34"	"s27"	"s45"	"s38"	"s12"	"s11"	"s49"	"s8"	"s40"	"s3"	"s36"	"s22"	"s43"	"s47"	"s24"	"s39"	"s13"	"s26"	"s16"	true
"s24"	"s46"	"s34"	"s19"	"s42"	"s22"	"s40"	"s23"	"s10"	"s17"	"s33"	"s28"	"s34"	"s6"	"s14"	"s33"	"s41"	"s6"	"s13"	"s24"	"s2"	"s15"	"s2"	"s47"	"s21"	"s10"	"s18"	"s44"	"s1"	"s9"	"s42"	"s19"	"s39"	"s36"	"s13"	"s6"	"s9"	"s3"	"s44"	"s39"	"s1"	"s37"	"s13"	"s41"	"s20"	"s24"	"s4"	"s42"	"s4"	"s15"	false
"s41"	"s47"	"s1"	"s47"	"s8"	"s10"	"s29"	"s21"	"s28"	"s47"	"s2"	"s2"	"s34"	"s8"	"s44"	"s6"	"s41"	"s43"	"s45"	"s7"	"s37"	"s49"	"s40"	"s23"	"s39"	"s22"	"s1"	"s18"	"s34"	"s46"	"s7"	"s43"	"s35"	"s27"	"s26"	"s40"	"s12"	"s18"	"s49"	"s36"	"s25"	"s2"	"s17"	"s43"	"s46"	"s44"	"s5"	"s45"	"s4"	"s2"	false
"s22"	"s6"	"s6"	"s26"	"s34"	"s47"	"s2"	"s7"	"s43"	"s47"	"s41"	"s24"	"s21"	"s40"	"s2"	"s11"	"s46"	"s19"	"s40"	"s38"	"s39"	"s35"	"s6"	"s19"	"s22"	"s25"	"s34"	"s34"	"s29"	"s22"	"s4"	"s15"	"s38"	"s41"	"s45"	"s47"	"s23"	"s11"	"s25"	"s4"	"s18"	"s17"	"s36"	"s18"	"s18"	"s5"	"s37"	"s38"	"s7"	"s12"	false
"s27"	"s33"	"s31"	"s7"	"s13"	"s15"	"s30"	"s43"	"s20"	"s45"	"s49"	"s38"	"s4"	"s2"	"s46"	"s31"	"s37"	"s48"	"s44"	"s3"	"s40"	"s37"	"s0"	"s8"	"s24"	"s36"	"s11"	"s49"	"s13"	"s23"	"s28"	"s15"	"s6"	"s1"	"s42"	"s23"	"s25"	"s47"	"s10"	"s19"	"s15"	"s24"	"s22"	"s12"	"s31"	"s17"	"s2"	"s5"	"s9"	"s42"	false
"s14"	"s33"	"s32"	"s27"	"s42"	"s2"	"s11"	"s0"	"s45"	"s21"	"s37"	"s3"	"s47"	"s10"	"s20"	"s39"	"s28"	"s40"	"s6"	"s39"	"s28"	"s21"	"s41"	"s8"	"s18"	"s20"	"s49"	"s32"	"s8"	"s2"	"s42"	"s23"	"s18"	"s36"	"s5"	"s4"	"s35"	"s11"	"s2"	"s39"	"s23"	"s1"	"s17"	"s9"	"s43"	"s3"	"s27"	"s42"	"s38"	"s35"	false
"s39"	"s15"	"s31"	"s31"	"s31"	"s3"	"s43"	"s40"	"s46"	"s37"	"s48"	"s8"	"s36"	"s10"	"s26"	"s12"	"s36"	"s30"	"s8"	"s7"	"s4"	"s38"	"s1"	"s13"	"s23"	"s26"	"s40"	"s13"	"s43"	"s38"	"s15"	"s49"	"s41"	"s8"	"s22"	"s10"	"s13"	"s46"	"s39"	"s41"	"s9"	"s16"	"s21"	"s3"	"s21"	"s2"	"s24"	"s6"	"s2"	"s0"	false
"s22"	"s31"	"s20"	"s33"	"s32"	"s37"	"s11"	"s35"	"s21"	"s27"	"s48"	"s8"	"s27"	"s0"	"s1"	"s5"	"s39"	"s5"	"s30"	"s0"	"s21"	"s7"	"s47"	"s36"	"s15"	"s10"	"s3"	"s26"	"s22"	"s47"	"s29"	"s7"	"s35"	"s48"	"s46"	"s33"	"s38"	"s31"	"s5"	"s5"	"s4"	"s0"	"s34"	"s28"	"s42"	"s11"	"s19"	"s7"	"s15"	"s24"	false
"s30"	"s42"	"s18"	"s11"	"s28"	"s45"	"s17"	"s0"	"s38"	"s6"	"s10"	"s24"	"s30"	"s29"	"s38"	"s13"	"s27"	"s24"	"s12"	"s17"	"s19"	"s24"	"s35"	"s1"	"s16"	"s2"	"s3"	"s3"	"s17"	"s34"	"s36"	"s18"	"s49"	"s32"	"s25"	"s5"	"s34"	"s32"	"s28"	"s5"	"s7"	"s12"	"s38"	"s48"	"s30"	"s34"	"s31"	"s47"	"s18"	"s8"	true
"s22"	"s29"	"s24"	"s9"	"s4"	"s4"	"s26"	"s5"	"s25"	"s9"	"s14"	"s40"	"s32"	"s10"	"s34"	"s20"	"s41"	"s45"	"s38"	"s12"	"s36"	"s7"	"s2"	"s36"	"s44"	"s1"	"s37"	"s22"	"s35"	"s11"	"s41"	"s33"	"s31"	"s32"	"s18"	"s48"	"s36"	"s27"	"s45"	"s19"	"s37"	"s6"	"s47"	"s46"	"s16"	"s15"	"s25"	"s49"	"s17"	"s38"	true
"s48"	"s31"	"s8"	"s24"	"s49"	"s11"	"s14"	"s12"	"s45"	"s32"	"s48"	"s6"	"s27"	"s20"	"s24"	"s6"	"s24"	"s11"	"s24"	"s21"	"s38"	"s21"	"s27"	"s10"	"s22"	"s1"	"s10"	"s11"	"s40"	"s4"	"s29"	"s25"	"s49"	"s47"	"s37"	"s42"	"s38"	"s19"	"s47"	"s9"	"s34"	"s36"	"s35"	"s6"	"s11"	"s15"	"s45"	"s20"	"s25"	"s17"	true
"s13"	"s1"	"s30"	"s33"	"s29"	"s9"	"s12"	"s16"	"s27"	"s6"	"s49"	"s19"	"s49"	"s14"	"s17"	"s11"	"s16"	"s3"	"s2"	"s1"	"s43"	"s5"	"s46"	"s41"	"s49"	"s20"	"s44"	"s7"	"s19"	"s22"	"s37"	"s6"	"s46"	"s31"	"s44"	"s4"	"s30"	"s47"	"s26"	"s42"	"s40"	"s19"	"s46"	"s46"	"s36"	"s46"	"s39"	"s13"	"s26"	"s37"	true
"s42"	"s2"	"s32"	"s15"	"s14"	"s32"	"s20"	"s1"	"s22"	"s15"	"s34"	"s34"	"s24"	"s21"	"s32"	"s15"	"s37"	"s21"	"s10"	"s1"	"s33"	"s35"	"s16"	"s9"	"s35"	"s28"	"s33"	"s49"	"s30"	"s8"	"s48"	"s22"	"s49"	"s4"	"s16"	"s24"	"s7"	"s40"	"s33"	"s48"	"s24"	"s15"	"s2"	"s27"	"s32"	"s7"	"s36"	"s39"	"s40"	"s28"	false
"s35"	"s5"	"s30"	"s41"	"s6"	"s37"	"s43"	"s11"	"s28"	"s3"	"s5"	"s16"	"s38"	"s44"	"s21"	"s0"	"s25"	"s12"	"s0"	"s34"	"s22"	"s7"	"s39"	"s0"	"s35"	"s44"	"s19"	"s6"	"s31"	"s12"	"s24"	"s12"	"s26"	"s14"	"s21"	"s45"	"s29"	"s11"	"s22"	"s3"	"s25"	"s18"	"s32"	"s19"	"s9"	"s17"	"s42"	"s7"	"s11"	"s13"	true
"s21"	"s47"	"s47"	"s2"	"s13"	"s11"	"s10"	"s48"	"s20"	"s44"	"s40"	"s34"	"s32"	"s18"	"s34"	"s34"	"s2"	"s9"	"s31"	"s49"	"s27"	"s39"	"s20"	"s2"	"s37"	"s15"	"s5"	"s8"	"s37"	"s29"	"s34"	"s45"	"s44"	"s36"	"s31"	"s38"	"s8"	"s6"	"s13"	"s3"	"s31"	"s14"	"s28"	"s22"	"s1"	"s15"	"s36"	"s48"	"s21"	"s44"	false
"s13"	"s44"	"s44"	"s29"	"s12"	"s15"	"s46"	"s7"	"s44"	"s3"	"s38"	"s46"	"s0"	"s34"	"s31"	"s18"	"s18"	"s32"	"s47"	"s8"	"s44"	"s19"	"s8"	"s23"	"s46"	"s35"	"s41"	"s12"	"s31"	"s33"	"s28"	"s24"	"s11"	"s0"	"s16"	"s46"	"s21"	"s10"	"s18"	"s9"	"s48"	"s48"	"s26"	"s30"	"s4"	"s40"	"s4"	"s8"	"s9"	"s20"	false
"s37"	"s27"	"s27"	"s46"	"s33"	"s31"	"s15"	"s46"	"s40"	"s7"	"s15"	"s22"	"s25"	"s22"	"s46"	"s19"	"s13"	"s25"	"s5"	"s16"	"s16"	"s20"	"s26"	"s37"	"s39"	"s39"	"s24"	"s38"	"s10"	"s19"	"s7"	"s47"	"s7"	"s2"	"s25"	"s47"	"s8"	"s6"	"s46"	"s42"	"s43"	"s31"	"s11"	"s9"	"s9"	"s44"	"s5"	"s11"	"s18"	"s39"	false
"s44"	"s11"	"s8"	"s26"	"s28"	"s29"	"s15"	"s17"	"s30"	"s21"	"s33"	"s22"	"s32"	"s16"	"s8"	"s22"	"s8"	"s46"	"s15"	"s45"	"s0"	"s18"	"s2"	"s42"	"s36"	"s48"	"s15"	"s27"	"s29"	"s19"	"s28"	"s16"	"s43"	"s32"	"s42"	"s36"	"s22"	"s3"	"s41"	"s31"	"s47"	"s49"	"s40"	"s30"	"s26"	"s26"	"s32"	"s39"	"s49"	"s45"	false
"s7"	"s1"	"s17"	"s44"	"s9"	"s25"	"s9"	"s23"	"s44"	"s39"	"s3"	"s10"	"s22"	"s27"	"s11"	"s31"	"s38"	"s45"	"s24"	"s23"	"s49"	"s1"	"s26"	"s27"	"s27"	"s2"	"s28"	"s29"	"s15"	"s18"	"s16"	"s0"	"s14"	"s26"	"s23"	"s9"	"s32"	"s43"	"s36"	"s35"	"s19"	"s45"	"s20"	"s23"	"s17"	"s32"	"s48"	"s7"	"s31"	"s39"	true
"s20"	"s13"	"s8"	"s0"	"s28"	"s7"	"s22"	"s48"	"s7"	"s43"	"s17"	"s7"	"s23"	"s7"	"s16"	"s5"	"s23"	"s19"	"s16"	"s24"	"s47"	"s22"	"s4"	"s42"	"s22"	"s12"	"s32"	"s35"	"s27"	"s42"	"s28"	"s21"	"s5"	"s25"	"s6"	"s5"	"s35"	"s2"	"s4"	"s7"	"s0"	"s42"	"s48"	"s2"	"s4"	"s11"	"s8"	"s22"	"s29"	"s19"	true
"s24"	"s14"	"s24"	"s18"	"s5"	"s27"	"s34"	"s5"	"s22"	"s14"	"s38"	"s43"	"s22"	"s15"	"s17"	"s32"	"s26"	"s34"	"s45"	"s43"	"s27"	"s8"	"s11"	"s31"	"s22"	"s19"	"s0"	"s6"	"s32"	"s11"	"s41"	"s7"	"s11"	"s6"	"s7"	"s9"	"s9"	"s2"	"s26"	"s15"	"s16"	"s42"	"s38"	"s41"	"s8"	"s8"	"s6"	"s35"	"s23"	"s49"	false
"s37"	"s17"	"s12"	"s33"	"s1"	"s23"	"s32"	"s11"	"s6"	"s39"	"s40"	"s20"	"s40"	"s33"	"s49"	"s37"	"s44"	"s25"	"s32"	"s30"	"s10"	"s29"	"s13"	"s6"	"s27"	"s17"	"s13"	"s3"	"s3"	"s1"	"s38"	"s10"	"s36"	"s11"	"s9"	"s21"	"s6"	"s2"	"s46"	"s37"	"s33"	"s6"	"s1"	"s24"	"s47"	"s13"	"s41"	"s7"	"s32"	"s23"	true
"s3"	"s17"	"s23"	"s38"	"s17"	"s32"	"s12"	"s39"	"s39"	"s40"	"s47"	"s7"	"s44"	"s18"	"s10"	"s46"	"s6"	"s11"	"s30"	"s13"	"s36"	"s22"	"s33"	"s49"	"s25"	"s33"	"s44"	"s9"	"s32"	"s29"	"s24"	"s12"	"s13"	"s16"	"s43"	"s30"	"s12"	"s24"	"s27"	"s19"	"s45"	"s19"	"s24"	"s14"	"s7"	"s14"	"s20"	"s22"	"s47"	"s35"	true
"s2"	"s22"	"s28"	"s46"	"s30"	"s8"	"s6"	"s20"	"s15"	"s13"	"s41"	"s49"	"s5"	"s16"	"s47"	"s7"	"s0"	"s10"	"s20"	"s15"	"s21"	"s35"	"s36"	"s41"	"s11"	"s31"	"s2"	"s17"	"s23"	"s23"	"s24"	"s41"	"s7"	"s43"	"s39"	"s4"	"s18"	"s30"	"s38"	"s10"	"s0"	"s27"	"s21"	"s49"	"s38"	"s27"	"s20"	"s24"	"s29"	"s21"	false
"s1"	"s8"	"s32"	"s6"	"s15"	"s10"	"s20"	"s2"	"s11"	"s38"	"s25"	"s18"	"s49"	"s33"	"s14"	"s38"	"s28"	"s2"	"s35"	"s29"	"s2"	"s47"	"s19"	"s33"	"s6"	"s49"	"s4"	"s16"	"s1"	"s45"	"s8"	"s14"	"s28"	"s31"	"s31"	"s30"	"s11"	"s13"	"s28"	"s27"	"s16"	"s13"	"s27"	"s13"	"s37"	"s21"	"s49"	"s29"	"s32"	"s49"	false
"s26"	"s19"	"s46"	"s47"	"s11"	"s26"	"s35"	"s28"	"s15"	"s2"	"s1"	"s25"	"s4"	"s27"	"s47"	"s22"	"s0"	"s39"	"s14"	"s12"	"s8"	"s48"	"s5"	"s46"	"s43"	"s38"	"s47"	"s32"	"s15"	"s15"	"s11"	"s35"	"s43"	"s0"	"s26"	"s16"	"s16"	"s34"	"s13"	"s0"	"s6"	"s41"	"s16"	"s41"	"s4"	"s48"	"s17"	"s19"	"s20"	"s3"	false
"s47"	"s9"	"s40"	"s33"	"s37"	"s15"	"s3"	"s20"	"s6"	"s9"	"s13"	"s45"	"s6"	"s1"	"s21"	"s27"	"s13"	"s32"	"s35"	"s40"	"s37"	"s21"	"s6"	"s30"	"s21"	"s40"	"s25"	"s4"	"s25"	"s35"	"s48"	"s38"	"s39"	"s12"	"s35"	"s2"	"s0"	"s11"	"s16"	"s45"	"s26"	"s23"	"s29"	"s5"	"s38"	"s48"	"s2"	"s18"	"s16"	"s19"	true
"s19"	"s4"	"s33"	"s14"	"s21"	"s48"	"s19"	"s30"	"s46"	"s20"	"s35"	"s12"	"s4"	"s33"	"s47"	"s25"	"s32"	"s10"	"s2"	"s29"	"s9"	"s41"	"s43"	"s43"	"s25"	"s1"	"s35"	"s21"	"s35"	"s35"	"s2"	"s25"	"s5"	"s30"	"s6"	"s21"	"s18"	"s1"	"s24"	"s37"	"s5"	"s33"	"s23"	"s48"	"s23"	"s19"	"s44"	"s18"	"s11"	"s22"	true
"s49"	"s33"	"s9"	"s14"	"s8"	"s34"	"s46"	"s16"	"s22"	"s48"	"s21"	"s25"	"s5"	"s24"	"s48"	"s7"	"s18"	"s6"	"s2"	"s6"	"s24"	"s44"	"s3"	"s33"	"s35"	"s25"	"s16"	"s9"	"s4"	"s48"	"s49"	"s30"	"s38"	"s3"	"s1"	"s42"	"s1"	"s43"	"s30"	"s21"	"s29"	"s41"	"s29"	"s5"	"s7"	"s28"	"s36"	"s36"	"s42"	"s3"	false
"s49"	"s16"	"s37"	"s19"	"s1"	"s24"	"s15"	"s34"	"s41"	"s28"	"s41"	"s18"	"s9"	"s10"	"s27"	"s33"	"s33"	"s6"	"s42"	"s21"	"s3"	"s12"	"s7"	"s16"	"s37"	"s9"	"s14"	"s31"	"s1"	"s4"	"s46"	"s49"	"s13"	"s5"	"s5"	"s30"	"s27"	"s46"	"s21"	"s9"	"s1"	"s40"	"s47"	"s17"	"s1"	"s23"	"s5"	"s29"	"s33"	"s41"	false
"s19"	"s1"	"s47"	"s12"	"s3"	"s44"	"s39"	"s42"	"s38"	"s8"	"s15"	"s11"	"s48"	"s38"	"s26"	"s35"	"s40"	"s31"	"s19"	"s43"	"s3"	"s8"	"s11"	"s31"	"s22"	"s28"	"s7"	"s45"	"s1"	"s23"	"s24"	"s16"	"s49"	"s48"	"s27"	"s12"	"s12"	"s42"	"s31"	"s43"	"s2"	"s22"	"s2"	"s48"	"s4"	"s0"	"s13"	"s24"	"s3"	"s36"	true
"s17"	"s14"	"s25"	"s34"	"s27"	"s40"	"s16"	"s20"	"s44"	"s15"	"s27"	"s19"	"s23"	"s21"	"s12"	"s33"	"s24"	"s49"	"s22"	"s40"	"s27"	"s45"	"s43"	"s14"	"s8"	"s28"	"s46"	"s39"	"s17"	"s13"	"s49"	"s19"	"s26"	"s44"	"s16"	"s5"	"s18"	"s29"	"s46"	"s30"	"s11"	"s49"	"s7"	"s1"	"s34"	"s31"	"s20"	"s35"	"s13"	"s28"	true
"s4"	"s6"	"s23"	"s32"	"s1"	"s24"	"s11"	"s13"	"s14"	"s31"	"s5"	"s3"	"s20"	"s45"	"s25"	"s5"	"s47"	"s41"	"s20"	"s19"	"s49"	"s25"	"s7"	"s48"	"s20"	"s11"	"s19"	"s13"	"s13"	"s43"	"s6"	"s26"	"s21"	"s27"	"s6"	"s15"	"s34"	"s23"	"s20"	"s3"	"s38"	"s7"	"s30"	"s41"	"s25"	"s15"	"s23"	"s48"	"s21"	"s21"	false
"s8"	"s35"	"s30"	"s19"	"s48"	"s14"	"s11"	"s11"	"s4"	"s9"	"s4"	"s19"	"s26"	"s19"	"s34"	"s5"	"s31"	"s30"	"s31"	"s13"	"s43"	"s40"	"s34"	"s24"	"s44"	"s8"	"s13"	"s28"	"s33"	"s46"	"s38"	"s43"	"s0"	"s20"	"s22"	"s27"	"s40"	"s46"	"s6"	"s12"	"s22"	"s37"	"s12"	"s25"	"s28"	"s27"	"s28"	"s11"	"s41"	"s0"	true
"s45"	"s12"	"s6"	"s8"	"s36"	"s32"	"s21"	"s22"	"s44"	"s16"	"s40"	"s41"	"s42"	"s38"	"s13"	"s13"	"s49"	"s32"	"s12"	"s5"	"s41"	"s2"	"s20"	"s48"	"s13"	"s24"	"s47"	"s48"	"s36"	"s36"	"s3"	"s38"	"s47"	"s28"	"s12"	"s48"	"s9"	"s47"	"s11"	"s7"	"s31"	"s18"	"s3"	"s35"	"s49"	"s49"	"s42"	"s32"	"s28"	"s4"	true
"s9"	"s32"	"s8"	"s49"	"s7"	"s27"	"s33"	"s40"	"s12"	"s0"	"s14"	"s39"	"s48"	"s23"	"s24"	"s46"	"s21"	"s31"	"s41"	"s40"	"s23"	"s18"	"s33"	"s38"	"s43"	"s1"	"s39"	"s42"	"s4"	"s36"	"s7"	"s10"	"s37"	"s27"	"s29"	"s1"	"s42"	"s31"	"s13"	"s38"	"s26"	"s20"	"s25"	"s44"	"s2"	"s49"	"s46"	"s20"	"s8"	"s46"	true
"s3"	"s6"	"s12"	"s30"	"s37"	"s1"	"s37"	"s40"	"s31"	"s46"	"s31"	"s38"	"s7"	"s31"	"s44"	"s25"	"s7"	"s44"	"s19"	"s46"	"s45"	"s46"	"s21"	"s24"	"s15"	"s0"	"s40"	"s23"	"s26"	"s20"	"s14"	"s26"	"s2"	"s23"	"s25"	"s44"	"s48"	"s1"	"s45"	"s30"	"s49"	"s12"	"s1"	"s47"	"s48"	"s19"	"s30"	"s32"	"s10"	"s38"	true
"s4"	"s43"	"s14"	"s38"	"s23"	"s7"	"s42"	"s37"	"s38"	"s4"	"s2"	"s23"	"s34"	"s6"	"s1"	"s32"	"s21"	"s48"	"s31"	"s1"	"s17"	"s12"	"s27"	"s13"	"s15"	"s5"	"s11"	"s26"	"s15"	"s49"	"s4"	"s45"	"s7"	"s29"	"s4"	"s25"	"s42"	"s0"	"s8"	"s20"	"s0"	"s41"	"s46"	"s29"	"s8"	"s7"	"s1"	"s39"	"s8"	"s43"	true
"s44"	"s5"	"s33"	"s31"	"s1"	"s8"	"s3"	"s43"	"s15"	"s34"	"s23"	"s3"	"s49"	"s17"	"s3"	"s41"	"s28"	"s35"	"s18"	"s1"	"s36"	"s15"	"s27"	"s22"	"s47"	"s27"	"s22"	"s27"	"s27"	"s42"	"s41"	"s34"	"s45"	"s32"	"s32"	"s42"	"s26"	"s43"	"s19"	"s19"	"s18"	"s20"	"s40"	"s37"	"s47"	"s1"	"s37"	"s27"	"s35"	"s44"	true
"s37"	"s9"	"s36"	"s13"	"s9"	"s44"	"s19"	"s4"	"s46"	"s3"	"s48"	"s20"	"s4"	"s18"	"s31"	"s32"	"s19"	"s4"	"s16"	"s23"	"s1"	"s8"	"s33"	"s39"	"s0"	"s10"	"s0"	"s36"	"s4"	"s20"	"s8"	"s13"	"s4"	"s16"	"s35"	"s37"	"s47"	"s47"	"s21"	"s28"	"s24"	"s11"	"s3"	"s0"	"s20"	"s5"	"s46"	"s29"	"s4"	"s20"	false
"s0"	"s45"	"s34"	"s39"	"s3"	"s0"	"s46"	"s49"	"s49"	"s30"	"s36"	"s34"	"s12"	"s23"	"s44"	"s46"	"s26"	"s21"	"s25"	"s13"	"s14"	"s23"	"s21"	"s16"	"s1"	"s31"	"s43"	"s27"	"s40"	"s35"	"s26"	"s29"	"s24"	"s12"	"s1"	"s8"	"s18"	"s16"	"s32"	"s42"	"s19"	"s7"	"s16"	"s35"	"s24"	"s42"	"s26"	"s16"	"s37"	"s19"	false
"s28"	"s19"	"s39"	"s20"	"s6"	"s12"	"s15"	"s48"	"s23"	"s20"	"s9"	"s17"	"s21"	"s35"	"s26"	"s37"	"s11"	"s33"	"s46"	"s25"	"s44"	"s28"	"s29"	"s27"	"s19"	"s9"	"s14"	"s3"	"s8"	"s23"	"s49"	"s17"	"s30"	"s5"	"s48"	"s15"	"s2"	"s33"	"s11"	"s6"	"s25"	"s16"	"s47"	"s26"	"s44"	"s3"	"s3"	"s5"	"s0"	"s38"	false
"s10"	"s24"	"s6"	"s31"	"s48"	"s9"	"s15"	"s45"	"s17"	"s20"	"s2"	"s43"	"s38"	"s33"	"s7"	"s36"	"s21"	"s39"	"s45"	"s19"	"s0"	"s27"	"s7"	"s32"	"s13"	"s26"	"s7"	"s8"	"s35"	"s43"	"s36"	"s0"	"s17"	"s1"	"s0"	"s11"	"s15"	"s17"	"s42"	"s12"	"s2"	"s27"	"s7"	"s42"	"s5"	"s42"	"s31"	"s8"	"s27"	"s21"	false
"s31"	"s5"	"s9"	"s48"	"s3"	"s24"	"s44"	"s18"	"s26"	"s4"	"s43"	"s4"	"s36"	"s9"	"s44"	"s28"	"s21"	"s4"	"s49"	"s12"	"s34"	"s5"	"s32"	"s30"	"s16"	"s27"	"s9"	"s46"	"s0"	"s38"	"s33"	"s20"	"s6"	"s44"	"s18"	"s19"	"s18"	"s32"	"s19"	"s39"	"s24"	"s5"	"s26"	"s31"	"s14"	"s18"	"s43"	"s1"	"s6"	"s6"	true
"s44"	"s3"	"s1"	"s14"	"s49"	"s6"	"s33"	"s14"	"s3"	"s5"	"s15"	"s2"	"s17"	"s44"	"s39"	"s29"	"s11"	"s26"	"s11"	"s0"	"s22"	"s16"	"s12"	"s16"	"s47"	"s36"	"s14"	"s8"	"s31"	"s26"	"s4"	"s21"	"s46"	"s9"	"s41"	"s1"	"s12"	"s8"	"s18"	"s6"	"s33"	"s27"	"s27"	"s12"	"s35"	"s23"	"s12"	"s11"	"s46"	"s27"	true
"s43"	"s37"	"s47"	"s0"	"s19"	"s10"	"s37"	"s48"	"s12"	"s31"	"s24"	"s22"	"s47"	"s26"	"s9"	"s44"	"s43"	"s37"	"s4"	"s36"	"s41"	"s27"	"s29"	"s6"	"s25"	"s24"	"s34"	"s48"	"s6"	"s34"	"s11"	"s29"	"s19"	"s43"	"s17"	"s34"	"s36"	"s5"	"s29"	"s43"	"s28"	"s10"	"s26"	"s28"	"s42"	"s6"	"s40"	"s41"	"s38"	"s33"	true
"s11"	"s16"	"s47"	"s45"	"s49"	"s46"	"s49"	"s7"	"s9"	"s29"	"s18"	"s48"	"s37"	"s32"	"s31"	"s20"	"s7"	"s31"	"s34"	"s33"	"s25"	"s9"	"s33"	"s11"	"s11"	"s49"	"s28"	"s14"	"s40"	"s46"	"s23"	"s44"	"s40"	"s47"	"s29"	"s49"	"s26"	"s16"	"s8"	"s21"	"s18"	"s48"	"s1"	"s20"	"s35"	"s17"	"s21"	"s11"	"s7"	"s40"	true
"s24"	"s30"	"s6"	"s39"	"s45"	"s4"	"s31"	"s42"	"s16"	"s17"	"s8"	"s43"	"s16"	"s28"	"s31"	"s5"	"s30"	"s12"	"s35"	"s13"	"s37"	"s36"	"s14"	"s6"	"s41"	"s22"	"s10"	"s2"	"s41"	"s2"	"s3"	"s23"	"s32"	"s30"	"s23"	"s37"	"s33"	"s41"	"s35"	"s29"	"s35"	"s49"	"s39"	"s49"	"s13"	"s30"	"s25"	"s48"	"s43"	"s19"	true
