"top-left-square"	"top-middle-square"	"top-right-square"	"middle-left-square"	"middle-middle-square"	"middle-right-square"	"bottom-left-square"	"bottom-middle-square"	"bottom-right-square"	Class
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	"s"b""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"b""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"b""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"x""	"s"b""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"b""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	"s"b""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"b""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"b""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"b""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"x""	"s"b""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"b""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	"s"b""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"b""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"b""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"b""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"b""	"s"x""	"s"x""	"s"x""	"s"b""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"b""	"s"x""	"s"x""	"s"b""	"s"x""	false
"s"o""	"s"o""	"s"o""	"s"b""	"s"b""	"s"x""	"s"b""	"s"x""	"s"x""	false
"s"o""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"b""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"b""	"s"o""	false
"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"b""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"x""	"s"b""	"s"b""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"b""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"b""	false
"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"b""	"s"b""	"s"x""	false
"s"b""	"s"x""	"s"x""	"s"b""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"x""	"s"b""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"b""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"b""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"b""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	false
"s"b""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"b""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"b""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"x""	"s"b""	"s"x""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"b""	"s"x""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	false
"s"b""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	false
"s"b""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	false
"s"b""	"s"x""	"s"b""	"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	false
"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	false
"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	false
"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	false
"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	false
"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"o""	"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"b""	"s"b""	"s"x""	"s"x""	"s"x""	"s"b""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"b""	"s"x""	"s"x""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"b""	false
"s"b""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"b""	"s"x""	false
"s"b""	"s"b""	"s"x""	"s"o""	"s"o""	"s"o""	"s"b""	"s"x""	"s"x""	false
"s"b""	"s"b""	"s"x""	"s"b""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"b""	"s"o""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	"s"b""	"s"x""	"s"o""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"b""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"b""	"s"x""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"o""	"s"b""	"s"o""	"s"x""	"s"x""	false
"s"b""	"s"b""	"s"o""	"s"x""	"s"b""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"b""	"s"o""	"s"b""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	false
"s"b""	"s"b""	"s"o""	"s"b""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	false
"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	false
"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"x""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"o""	false
"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	false
"s"x""	"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"x""	"s"o""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"o""	"s"x""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"x""	"s"o""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"x""	false
"s"o""	"s"o""	"s"x""	"s"x""	"s"x""	"s"o""	"s"o""	"s"x""	"s"x""	false
